id,hashtagId,count,siblingTagId,createdAt,updatedAt
1089,2,30,32,2017-11-13 12:37:26.308-05,2017-11-13 12:41:35.046-05
825,40,28,39,2017-11-13 12:37:25.194-05,2017-11-13 12:41:42.884-05
910,44,25,23,2017-11-13 12:37:25.532-05,2017-11-13 12:41:51.795-05
947,46,31,33,2017-11-13 12:37:25.667-05,2017-11-13 12:41:51.945-05
921,44,21,39,2017-11-13 12:37:25.571-05,2017-11-13 12:41:51.814-05
1083,2,29,7,2017-11-13 12:37:26.26-05,2017-11-13 12:41:34.992-05
845,41,22,22,2017-11-13 12:37:25.278-05,2017-11-13 12:41:54.535-05
1473,47,29,32,2017-11-13 12:37:28.376-05,2017-11-13 12:41:46.704-05
931,46,33,4,2017-11-13 12:37:25.61-05,2017-11-13 12:41:51.906-05
1071,1,35,31,2017-11-13 12:37:26.209-05,2017-11-13 12:41:52.532-05
1401,36,23,44,2017-11-13 12:37:27.926-05,2017-11-13 12:41:51.343-05
1357,32,25,26,2017-11-13 12:37:27.72-05,2017-11-13 12:41:56.728-05
943,46,29,26,2017-11-13 12:37:25.646-05,2017-11-13 12:41:57.284-05
864,41,21,50,2017-11-13 12:37:25.353-05,2017-11-13 12:41:54.584-05
1427,44,21,45,2017-11-13 12:37:28.128-05,2017-11-13 12:41:51.822-05
1293,26,25,32,2017-11-13 12:37:27.378-05,2017-11-13 12:41:56.31-05
1023,49,23,50,2017-11-13 12:37:25.954-05,2017-11-13 12:41:55.115-05
1058,1,27,2,2017-11-13 12:37:26.157-05,2017-11-13 12:41:47.255-05
885,43,24,33,2017-11-13 12:37:25.429-05,2017-11-13 12:41:29.248-05
1489,48,23,26,2017-11-13 12:37:28.449-05,2017-11-13 12:41:57.348-05
1132,5,23,35,2017-11-13 12:37:26.624-05,2017-11-13 12:41:44.773-05
1458,46,30,12,2017-11-13 12:37:28.258-05,2017-11-13 12:41:57.267-05
1307,27,33,17,2017-11-13 12:37:27.447-05,2017-11-13 12:41:54.148-05
1391,36,32,17,2017-11-13 12:37:27.89-05,2017-11-13 12:41:51.309-05
1123,5,25,11,2017-11-13 12:37:26.59-05,2017-11-13 12:41:44.688-05
1034,50,21,19,2017-11-13 12:37:25.997-05,2017-11-13 12:41:55.158-05
1008,49,27,28,2017-11-13 12:37:25.89-05,2017-11-13 12:41:38.659-05
1080,1,29,48,2017-11-13 12:37:26.243-05,2017-11-13 12:41:52.557-05
1263,24,31,2,2017-11-13 12:37:27.219-05,2017-11-13 12:41:27.953-05
1203,11,27,32,2017-11-13 12:37:26.888-05,2017-11-13 12:41:55.849-05
1347,32,31,4,2017-11-13 12:37:27.689-05,2017-11-13 12:41:37.328-05
869,43,22,13,2017-11-13 12:37:25.376-05,2017-11-13 12:41:29.173-05
1162,7,33,46,2017-11-13 12:37:26.736-05,2017-11-13 12:41:50.061-05
1244,15,28,27,2017-11-13 12:37:27.092-05,2017-11-13 12:41:55.963-05
840,41,22,16,2017-11-13 12:37:25.258-05,2017-11-13 12:41:54.517-05
1431,45,25,4,2017-11-13 12:37:28.152-05,2017-11-13 12:41:51.829-05
1278,24,27,36,2017-11-13 12:37:27.285-05,2017-11-13 12:41:56.178-05
905,44,26,16,2017-11-13 12:37:25.511-05,2017-11-13 12:41:54.641-05
1380,36,31,1,2017-11-13 12:37:27.85-05,2017-11-13 12:41:46.24-05
1153,7,34,27,2017-11-13 12:37:26.701-05,2017-11-13 12:41:52.871-05
1362,32,35,36,2017-11-13 12:37:27.742-05,2017-11-13 12:41:56.754-05
1446,45,20,35,2017-11-13 12:37:28.208-05,2017-11-13 12:41:49.127-05
874,43,18,19,2017-11-13 12:37:25.393-05,2017-11-13 12:41:29.201-05
879,43,28,26,2017-11-13 12:37:25.409-05,2017-11-13 12:41:57.208-05
1052,50,25,43,2017-11-13 12:37:26.075-05,2017-11-13 12:41:49.372-05
1167,8,29,4,2017-11-13 12:37:26.756-05,2017-11-13 12:41:50.067-05
937,46,26,19,2017-11-13 12:37:25.628-05,2017-11-13 12:41:51.926-05
1118,5,25,2,2017-11-13 12:37:26.57-05,2017-11-13 12:41:35.412-05
1128,5,24,26,2017-11-13 12:37:26.606-05,2017-11-13 12:41:52.789-05
1343,31,26,45,2017-11-13 12:37:27.661-05,2017-11-13 12:41:48.482-05
1302,27,27,5,2017-11-13 12:37:27.424-05,2017-11-13 12:41:54.125-05
916,44,29,34,2017-11-13 12:37:25.553-05,2017-11-13 12:41:31.997-05
849,41,23,30,2017-11-13 12:37:25.299-05,2017-11-13 12:41:48.896-05
1098,4,33,12,2017-11-13 12:37:26.37-05,2017-11-13 12:41:49.916-05
999,49,28,14,2017-11-13 12:37:25.85-05,2017-11-13 12:41:46.821-05
1322,29,27,5,2017-11-13 12:37:27.525-05,2017-11-13 12:41:36.906-05
1091,2,20,45,2017-11-13 12:37:26.329-05,2017-11-13 12:41:47.389-05
1157,7,35,36,2017-11-13 12:37:26.718-05,2017-11-13 12:41:50.039-05
1172,8,26,17,2017-11-13 12:37:26.773-05,2017-11-13 12:41:50.089-05
956,46,34,47,2017-11-13 12:37:25.704-05,2017-11-13 12:41:46.655-05
1101,4,31,32,2017-11-13 12:37:26.399-05,2017-11-13 12:41:35.262-05
1378,35,32,32,2017-11-13 12:37:27.831-05,2017-11-13 12:41:46.197-05
1225,12,35,27,2017-11-13 12:37:26.989-05,2017-11-13 12:41:55.907-05
1208,11,28,44,2017-11-13 12:37:26.912-05,2017-11-13 12:41:30.929-05
1214,12,29,2,2017-11-13 12:37:26.942-05,2017-11-13 12:41:13.539-05
1249,15,29,48,2017-11-13 12:37:27.127-05,2017-11-13 12:41:55.992-05
835,41,26,4,2017-11-13 12:37:25.236-05,2017-11-13 12:41:28.817-05
859,41,16,43,2017-11-13 12:37:25.334-05,2017-11-13 12:41:48.916-05
1395,36,27,29,2017-11-13 12:37:27.908-05,2017-11-13 12:41:56.874-05
1412,40,33,27,2017-11-13 12:37:28.001-05,2017-11-13 12:41:57.104-05
1178,8,26,31,2017-11-13 12:37:26.794-05,2017-11-13 12:41:47.458-05
989,47,22,41,2017-11-13 12:37:25.811-05,2017-11-13 12:41:54.88-05
982,47,26,37,2017-11-13 12:37:25.792-05,2017-11-13 12:41:49.201-05
1038,50,23,23,2017-11-13 12:37:26.019-05,2017-11-13 12:41:43.491-05
1014,49,28,34,2017-11-13 12:37:25.91-05,2017-11-13 12:41:43.417-05
1336,31,29,11,2017-11-13 12:37:27.615-05,2017-11-13 12:41:56.646-05
1484,48,24,8,2017-11-13 12:37:28.431-05,2017-11-13 12:41:51.982-05
1066,1,32,17,2017-11-13 12:37:26.189-05,2017-11-13 12:41:52.506-05
1075,1,28,44,2017-11-13 12:37:26.222-05,2017-11-13 12:41:52.546-05
1047,50,29,38,2017-11-13 12:37:26.056-05,2017-11-13 12:41:55.191-05
1283,24,26,47,2017-11-13 12:37:27.309-05,2017-11-13 12:41:53.931-05
1441,45,25,26,2017-11-13 12:37:28.189-05,2017-11-13 12:41:49.108-05
1139,5,26,46,2017-11-13 12:37:26.641-05,2017-11-13 12:41:44.8-05
1145,7,32,6,2017-11-13 12:37:26.663-05,2017-11-13 12:41:52.823-05
1199,11,30,17,2017-11-13 12:37:26.872-05,2017-11-13 12:41:47.669-05
1273,24,28,27,2017-11-13 12:37:27.259-05,2017-11-13 12:41:56.155-05
1241,15,31,12,2017-11-13 12:37:27.069-05,2017-11-13 12:41:55.948-05
1374,35,27,12,2017-11-13 12:37:27.788-05,2017-11-13 12:41:14.716-05
1148,7,29,17,2017-11-13 12:37:26.683-05,2017-11-13 12:41:52.844-05
1333,31,35,1,2017-11-13 12:37:27.594-05,2017-11-13 12:41:54.204-05
1004,49,32,21,2017-11-13 12:37:25.869-05,2017-11-13 12:41:55.074-05
1500,48,25,46,2017-11-13 12:37:28.485-05,2017-11-13 12:41:57.383-05
1193,11,25,5,2017-11-13 12:37:26.853-05,2017-11-13 12:41:44.977-05
1296,26,23,48,2017-11-13 12:37:27.402-05,2017-11-13 12:41:56.33-05
1188,8,24,48,2017-11-13 12:37:26.831-05,2017-11-13 12:41:50.138-05
894,43,21,47,2017-11-13 12:37:25.469-05,2017-11-13 12:41:49.066-05
1252,17,30,11,2017-11-13 12:37:27.145-05,2017-11-13 12:41:47.893-05
899,44,25,4,2017-11-13 12:37:25.487-05,2017-11-13 12:41:51.759-05
994,49,24,3,2017-11-13 12:37:25.831-05,2017-11-13 12:41:55.033-05
889,43,23,39,2017-11-13 12:37:25.449-05,2017-11-13 12:41:26.082-05
1029,50,25,6,2017-11-13 12:37:25.975-05,2017-11-13 12:41:55.128-05
1257,17,34,32,2017-11-13 12:37:27.179-05,2017-11-13 12:41:45.587-05
1409,40,34,12,2017-11-13 12:37:27.978-05,2017-11-13 12:41:57.042-05
1230,12,34,36,2017-11-13 12:37:27.015-05,2017-11-13 12:41:55.921-05
1367,32,29,47,2017-11-13 12:37:27.756-05,2017-11-13 12:41:46.117-05
1494,48,23,35,2017-11-13 12:37:28.466-05,2017-11-13 12:41:49.278-05
1468,47,29,12,2017-11-13 12:37:28.343-05,2017-11-13 12:41:54.774-05
1235,12,29,47,2017-11-13 12:37:27.033-05,2017-11-13 12:41:53.132-05
1311,27,32,32,2017-11-13 12:37:27.468-05,2017-11-13 12:41:56.374-05
966,47,27,15,2017-11-13 12:37:25.739-05,2017-11-13 12:41:49.17-05
1462,46,30,36,2017-11-13 12:37:28.294-05,2017-11-13 12:41:57.304-05
830,40,28,47,2017-11-13 12:37:25.214-05,2017-11-13 12:41:48.856-05
1107,6,32,7,2017-11-13 12:37:26.483-05,2017-11-13 12:41:52.661-05
1352,32,27,11,2017-11-13 12:37:27.705-05,2017-11-13 12:41:56.708-05
1451,45,21,47,2017-11-13 12:37:28.227-05,2017-11-13 12:41:49.142-05
1043,50,29,31,2017-11-13 12:37:26.04-05,2017-11-13 12:41:55.179-05
1268,24,28,11,2017-11-13 12:37:27.239-05,2017-11-13 12:41:56.131-05
1436,45,22,11,2017-11-13 12:37:28.17-05,2017-11-13 12:41:49.088-05
1386,36,27,5,2017-11-13 12:37:27.87-05,2017-11-13 12:41:46.248-05
854,41,20,35,2017-11-13 12:37:25.317-05,2017-11-13 12:41:48.902-05
1019,49,33,40,2017-11-13 12:37:25.934-05,2017-11-13 12:41:43.432-05
1416,44,28,1,2017-11-13 12:37:28.053-05,2017-11-13 12:41:54.591-05
197,15,29,6,2017-11-13 12:37:22.593-05,2017-11-13 12:41:55.943-05
952,46,32,38,2017-11-13 12:37:25.687-05,2017-11-13 12:41:51.956-05
1476,47,19,48,2017-11-13 12:37:28.407-05,2017-11-13 12:41:54.891-05
1028,50,25,13,2017-11-13 12:37:25.975-05,2017-11-13 12:41:55.143-05
1057,1,31,4,2017-11-13 12:37:26.157-05,2017-11-13 12:41:34.824-05
882,43,29,29,2017-11-13 12:37:25.422-05,2017-11-13 12:41:57.216-05
1449,45,21,44,2017-11-13 12:37:28.219-05,2017-11-13 12:41:51.892-05
1470,47,23,8,2017-11-13 12:37:28.343-05,2017-11-13 12:41:49.155-05
946,46,30,31,2017-11-13 12:37:25.667-05,2017-11-13 12:41:57.3-05
968,47,29,16,2017-11-13 12:37:25.739-05,2017-11-13 12:41:54.781-05
998,49,28,15,2017-11-13 12:37:25.85-05,2017-11-13 12:41:46.821-05
1200,11,28,26,2017-11-13 12:37:26.879-05,2017-11-13 12:41:55.834-05
872,43,25,16,2017-11-13 12:37:25.387-05,2017-11-13 12:41:57.187-05
1402,36,30,46,2017-11-13 12:37:27.936-05,2017-11-13 12:41:56.901-05
843,41,23,20,2017-11-13 12:37:25.268-05,2017-11-13 12:41:54.528-05
1342,31,32,36,2017-11-13 12:37:27.654-05,2017-11-13 12:41:56.682-05
1361,32,32,35,2017-11-13 12:37:27.739-05,2017-11-13 12:41:46.095-05
1018,49,18,41,2017-11-13 12:37:25.934-05,2017-11-13 12:41:55.098-05
953,46,27,37,2017-11-13 12:37:25.687-05,2017-11-13 12:41:57.31-05
983,47,26,34,2017-11-13 12:37:25.792-05,2017-11-13 12:41:49.201-05
1033,50,27,17,2017-11-13 12:37:25.996-05,2017-11-13 12:41:55.147-05
1009,49,26,29,2017-11-13 12:37:25.89-05,2017-11-13 12:41:38.665-05
1097,4,36,7,2017-11-13 12:37:26.359-05,2017-11-13 12:41:49.909-05
1220,12,31,11,2017-11-13 12:37:26.967-05,2017-11-13 12:41:55.886-05
1150,7,32,15,2017-11-13 12:37:26.682-05,2017-11-13 12:41:50.008-05
1243,15,27,24,2017-11-13 12:37:27.086-05,2017-11-13 12:41:55.957-05
1339,31,29,24,2017-11-13 12:37:27.632-05,2017-11-13 12:41:56.662-05
1423,44,26,24,2017-11-13 12:37:28.101-05,2017-11-13 12:41:54.677-05
1210,11,26,46,2017-11-13 12:37:26.92-05,2017-11-13 12:41:55.864-05
1253,17,29,7,2017-11-13 12:37:27.145-05,2017-11-13 12:41:53.35-05
1110,6,31,11,2017-11-13 12:37:26.493-05,2017-11-13 12:41:55.754-05
1165,8,29,1,2017-11-13 12:37:26.739-05,2017-11-13 12:41:47.403-05
1140,5,21,48,2017-11-13 12:37:26.646-05,2017-11-13 12:41:52.81-05
1180,8,28,32,2017-11-13 12:37:26.795-05,2017-11-13 12:41:44.905-05
848,41,17,28,2017-11-13 12:37:25.288-05,2017-11-13 12:41:48.889-05
1323,29,28,8,2017-11-13 12:37:27.525-05,2017-11-13 12:41:51.141-05
1355,32,31,24,2017-11-13 12:37:27.72-05,2017-11-13 12:41:56.722-05
1371,35,30,7,2017-11-13 12:37:27.784-05,2017-11-13 12:41:34.09-05
1454,46,26,5,2017-11-13 12:37:28.252-05,2017-11-13 12:41:46.606-05
1272,24,27,26,2017-11-13 12:37:27.259-05,2017-11-13 12:41:56.155-05
1077,1,23,45,2017-11-13 12:37:26.238-05,2017-11-13 12:41:47.316-05
1125,5,26,15,2017-11-13 12:37:26.594-05,2017-11-13 12:41:44.704-05
1487,48,29,15,2017-11-13 12:37:28.444-05,2017-11-13 12:41:57.334-05
1160,7,28,44,2017-11-13 12:37:26.722-05,2017-11-13 12:41:52.886-05
876,43,28,22,2017-11-13 12:37:25.404-05,2017-11-13 12:41:57.192-05
927,44,22,49,2017-11-13 12:37:25.591-05,2017-11-13 12:41:54.72-05
1175,8,23,24,2017-11-13 12:37:26.778-05,2017-11-13 12:41:13.334-05
1429,45,23,1,2017-11-13 12:37:28.141-05,2017-11-13 12:41:49.074-05
1049,50,22,39,2017-11-13 12:37:26.056-05,2017-11-13 12:41:43.527-05
1297,27,31,1,2017-11-13 12:37:27.406-05,2017-11-13 12:41:54.117-05
1144,7,29,5,2017-11-13 12:37:26.664-05,2017-11-13 12:41:52.83-05
1224,12,32,26,2017-11-13 12:37:26.986-05,2017-11-13 12:41:55.9-05
1491,48,30,31,2017-11-13 12:37:28.462-05,2017-11-13 12:41:57.363-05
1039,50,26,26,2017-11-13 12:37:26.02-05,2017-11-13 12:41:55.175-05
1321,29,29,1,2017-11-13 12:37:27.507-05,2017-11-13 12:41:48.279-05
1294,26,27,36,2017-11-13 12:37:27.382-05,2017-11-13 12:41:56.314-05
1379,35,20,45,2017-11-13 12:37:27.836-05,2017-11-13 12:41:48.63-05
1085,2,28,11,2017-11-13 12:37:26.276-05,2017-11-13 12:41:47.33-05
1472,47,26,27,2017-11-13 12:37:28.361-05,2017-11-13 12:41:54.848-05
1327,29,28,24,2017-11-13 12:37:27.546-05,2017-11-13 12:41:56.487-05
1444,45,26,31,2017-11-13 12:37:28.2-05,2017-11-13 12:41:49.12-05
901,44,24,13,2017-11-13 12:37:25.494-05,2017-11-13 12:41:54.642-05
1229,12,27,35,2017-11-13 12:37:27.009-05,2017-11-13 12:41:13.593-05
1155,7,34,31,2017-11-13 12:37:26.704-05,2017-11-13 12:41:52.871-05
1215,12,33,4,2017-11-13 12:37:26.946-05,2017-11-13 12:41:50.146-05
1170,8,27,7,2017-11-13 12:37:26.76-05,2017-11-13 12:41:50.074-05
1239,15,26,8,2017-11-13 12:37:27.065-05,2017-11-13 12:41:50.386-05
823,40,25,37,2017-11-13 12:37:25.187-05,2017-11-13 12:41:57.152-05
1286,26,24,5,2017-11-13 12:37:27.336-05,2017-11-13 12:41:54.038-05
1316,27,25,45,2017-11-13 12:37:27.488-05,2017-11-13 12:41:51.127-05
1013,49,27,35,2017-11-13 12:37:25.911-05,2017-11-13 12:41:46.858-05
1345,32,32,1,2017-11-13 12:37:27.675-05,2017-11-13 12:41:46.049-05
987,47,21,43,2017-11-13 12:37:25.811-05,2017-11-13 12:41:49.22-05
1115,6,22,45,2017-11-13 12:37:26.555-05,2017-11-13 12:41:44.637-05
838,41,27,14,2017-11-13 12:37:25.247-05,2017-11-13 12:41:48.876-05
1185,8,22,45,2017-11-13 12:37:26.82-05,2017-11-13 12:41:50.131-05
1053,50,22,44,2017-11-13 12:37:26.077-05,2017-11-13 12:41:55.196-05
1366,32,33,46,2017-11-13 12:37:27.756-05,2017-11-13 12:41:56.764-05
963,47,21,3,2017-11-13 12:37:25.721-05,2017-11-13 12:41:54.726-05
1312,27,30,31,2017-11-13 12:37:27.468-05,2017-11-13 12:41:56.374-05
1434,45,28,7,2017-11-13 12:37:28.162-05,2017-11-13 12:41:51.836-05
1387,36,27,8,2017-11-13 12:37:27.879-05,2017-11-13 12:41:51.295-05
1024,49,25,47,2017-11-13 12:37:25.955-05,2017-11-13 12:41:55.111-05
1130,5,27,29,2017-11-13 12:37:26.611-05,2017-11-13 12:41:35.471-05
1135,5,30,40,2017-11-13 12:37:26.624-05,2017-11-13 12:41:39.908-05
1262,24,29,4,2017-11-13 12:37:27.219-05,2017-11-13 12:41:27.959-05
1072,1,32,32,2017-11-13 12:37:26.219-05,2017-11-13 12:41:44.49-05
1392,36,27,24,2017-11-13 12:37:27.898-05,2017-11-13 12:41:56.864-05
833,41,26,2,2017-11-13 12:37:25.228-05,2017-11-13 12:41:48.862-05
1330,29,27,36,2017-11-13 12:37:27.566-05,2017-11-13 12:41:56.525-05
1190,11,28,2,2017-11-13 12:37:26.84-05,2017-11-13 12:41:47.652-05
867,43,25,4,2017-11-13 12:37:25.364-05,2017-11-13 12:41:29.128-05
1439,45,23,17,2017-11-13 12:37:28.181-05,2017-11-13 12:41:51.857-05
1496,48,22,44,2017-11-13 12:37:28.48-05,2017-11-13 12:41:55.015-05
853,41,24,34,2017-11-13 12:37:25.308-05,2017-11-13 12:41:48.902-05
1351,32,31,7,2017-11-13 12:37:27.7-05,2017-11-13 12:41:42.201-05
976,47,25,29,2017-11-13 12:37:25.775-05,2017-11-13 12:41:49.185-05
1482,48,32,7,2017-11-13 12:37:28.426-05,2017-11-13 12:41:54.934-05
1281,24,21,45,2017-11-13 12:37:27.302-05,2017-11-13 12:41:14.286-05
891,43,16,41,2017-11-13 12:37:25.454-05,2017-11-13 12:41:49.06-05
1205,11,27,35,2017-11-13 12:37:26.898-05,2017-11-13 12:41:47.698-05
938,46,36,16,2017-11-13 12:37:25.628-05,2017-11-13 12:41:57.272-05
918,44,23,33,2017-11-13 12:37:25.553-05,2017-11-13 12:41:54.699-05
1256,17,33,27,2017-11-13 12:37:27.168-05,2017-11-13 12:41:53.389-05
1383,36,26,2,2017-11-13 12:37:27.855-05,2017-11-13 12:41:37.436-05
1332,29,23,48,2017-11-13 12:37:27.592-05,2017-11-13 12:41:56.543-05
1337,31,26,8,2017-11-13 12:37:27.614-05,2017-11-13 12:41:48.428-05
906,44,21,19,2017-11-13 12:37:25.515-05,2017-11-13 12:41:54.656-05
1306,27,28,15,2017-11-13 12:37:27.447-05,2017-11-13 12:41:56.347-05
857,41,27,40,2017-11-13 12:37:25.328-05,2017-11-13 12:41:48.916-05
1463,46,23,45,2017-11-13 12:37:28.311-05,2017-11-13 12:41:51.969-05
1397,36,35,32,2017-11-13 12:37:27.917-05,2017-11-13 12:41:56.885-05
1120,5,26,6,2017-11-13 12:37:26.576-05,2017-11-13 12:41:52.735-05
1419,44,28,7,2017-11-13 12:37:28.079-05,2017-11-13 12:41:54.609-05
862,41,22,47,2017-11-13 12:37:25.347-05,2017-11-13 12:41:54.576-05
1426,44,23,36,2017-11-13 12:37:28.119-05,2017-11-13 12:41:51.808-05
886,43,24,35,2017-11-13 12:37:25.438-05,2017-11-13 12:41:49.046-05
1234,12,30,46,2017-11-13 12:37:27.033-05,2017-11-13 12:41:55.935-05
942,46,26,23,2017-11-13 12:37:25.646-05,2017-11-13 12:41:51.939-05
1044,50,22,33,2017-11-13 12:37:26.039-05,2017-11-13 12:41:55.186-05
896,43,25,50,2017-11-13 12:37:25.474-05,2017-11-13 12:41:49.075-05
973,47,25,22,2017-11-13 12:37:25.757-05,2017-11-13 12:41:54.826-05
922,44,26,40,2017-11-13 12:37:25.574-05,2017-11-13 12:41:23.416-05
1459,46,26,24,2017-11-13 12:37:28.274-05,2017-11-13 12:41:57.28-05
1267,24,23,8,2017-11-13 12:37:27.239-05,2017-11-13 12:41:14.189-05
1195,11,24,8,2017-11-13 12:37:26.86-05,2017-11-13 12:41:47.652-05
958,46,25,44,2017-11-13 12:37:25.704-05,2017-11-13 12:41:51.969-05
2044,30,26,25,2017-11-13 12:37:35.787-05,2017-11-13 12:41:56.597-05
1639,43,25,11,2017-11-13 12:37:29.904-05,2017-11-13 12:41:57.177-05
1874,34,24,48,2017-11-13 12:37:33.468-05,2017-11-13 12:41:56.836-05
1752,30,26,9,2017-11-13 12:37:31.08-05,2017-11-13 12:41:42.008-05
1705,9,26,30,2017-11-13 12:37:30.601-05,2017-11-13 12:41:40.303-05
1555,14,25,27,2017-11-13 12:37:29.079-05,2017-11-13 12:41:50.343-05
1984,18,24,38,2017-11-13 12:37:35.066-05,2017-11-13 12:41:53.49-05
1523,10,29,34,2017-11-13 12:37:28.853-05,2017-11-13 12:41:47.589-05
2063,38,36,1,2017-11-13 12:37:36.153-05,2017-11-13 12:41:54.384-05
1564,20,23,24,2017-11-13 12:37:29.2-05,2017-11-13 12:41:53.646-05
1602,34,26,12,2017-11-13 12:37:29.593-05,2017-11-13 12:41:56.78-05
1616,38,35,42,2017-11-13 12:37:29.766-05,2017-11-13 12:41:51.506-05
2059,34,19,25,2017-11-13 12:37:36.046-05,2017-11-13 12:41:56.796-05
1760,33,29,11,2017-11-13 12:37:31.144-05,2017-11-13 12:41:42.319-05
1493,48,28,32,2017-11-13 12:37:28.467-05,2017-11-13 12:41:57.364-05
1779,49,22,8,2017-11-13 12:37:31.508-05,2017-11-13 12:41:46.815-05
1784,3,23,8,2017-11-13 12:37:31.864-05,2017-11-13 12:41:49.836-05
1883,37,24,10,2017-11-13 12:37:33.545-05,2017-11-13 12:41:48.65-05
890,43,29,40,2017-11-13 12:37:25.452-05,2017-11-13 12:41:57.238-05
1651,49,33,24,2017-11-13 12:37:30.06-05,2017-11-13 12:41:55.078-05
1766,38,23,8,2017-11-13 12:37:31.25-05,2017-11-13 12:41:51.442-05
1733,20,27,5,2017-11-13 12:37:30.823-05,2017-11-13 12:41:53.611-05
1772,39,23,11,2017-11-13 12:37:31.313-05,2017-11-13 12:41:46.403-05
1868,33,27,32,2017-11-13 12:37:33.388-05,2017-11-13 12:41:42.358-05
817,40,35,29,2017-11-13 12:37:25.164-05,2017-11-13 12:41:57.104-05
1821,18,20,3,2017-11-13 12:37:32.768-05,2017-11-13 12:41:53.429-05
205,15,23,23,2017-11-13 12:37:22.633-05,2017-11-13 12:41:50.419-05
1848,23,23,32,2017-11-13 12:37:33.134-05,2017-11-13 12:41:41.643-05
1594,32,32,38,2017-11-13 12:37:29.557-05,2017-11-13 12:41:46.099-05
89,4,33,40,2017-11-13 12:37:22.101-05,2017-11-13 12:41:35.272-05
1927,1,32,30,2017-11-13 12:37:34.116-05,2017-11-13 12:41:47.287-05
1578,26,34,42,2017-11-13 12:37:29.352-05,2017-11-13 12:41:48.187-05
1701,9,31,16,2017-11-13 12:37:30.582-05,2017-11-13 12:41:52.92-05
1609,38,38,7,2017-11-13 12:37:29.712-05,2017-11-13 12:41:54.403-05
1641,43,25,24,2017-11-13 12:37:29.936-05,2017-11-13 12:41:57.193-05
1686,8,19,19,2017-11-13 12:37:30.52-05,2017-11-13 12:41:50.089-05
1549,12,30,49,2017-11-13 12:37:29.042-05,2017-11-13 12:41:53.139-05
1787,3,20,18,2017-11-13 12:37:31.893-05,2017-11-13 12:41:52.605-05
962,47,25,2,2017-11-13 12:37:25.721-05,2017-11-13 12:41:49.156-05
1807,10,24,37,2017-11-13 12:37:32.312-05,2017-11-13 12:41:47.612-05
1502,6,33,42,2017-11-13 12:37:28.687-05,2017-11-13 12:41:44.637-05
1648,49,27,10,2017-11-13 12:37:30.038-05,2017-11-13 12:41:55.046-05
1826,18,21,17,2017-11-13 12:37:32.865-05,2017-11-13 12:41:53.454-05
1997,21,22,45,2017-11-13 12:37:35.265-05,2017-11-13 12:41:50.881-05
1543,12,34,20,2017-11-13 12:37:28.986-05,2017-11-13 12:41:53.094-05
1836,18,25,40,2017-11-13 12:37:32.97-05,2017-11-13 12:41:48.009-05
1271,24,27,15,2017-11-13 12:37:27.253-05,2017-11-13 12:41:56.138-05
1762,34,21,5,2017-11-13 12:37:31.19-05,2017-11-13 12:41:42.4-05
2002,22,30,25,2017-11-13 12:37:35.318-05,2017-11-13 12:41:56.077-05
1741,21,30,24,2017-11-13 12:37:30.91-05,2017-11-13 12:41:53.73-05
1739,21,29,8,2017-11-13 12:37:30.889-05,2017-11-13 12:41:50.81-05
1485,48,28,12,2017-11-13 12:37:28.431-05,2017-11-13 12:41:57.33-05
1509,7,27,43,2017-11-13 12:37:28.783-05,2017-11-13 12:41:20.861-05
2061,35,22,18,2017-11-13 12:37:36.107-05,2017-11-13 12:41:48.592-05
1905,42,38,40,2017-11-13 12:37:33.721-05,2017-11-13 12:41:48.983-05
1716,11,22,19,2017-11-13 12:37:30.653-05,2017-11-13 12:41:45.027-05
1557,14,35,42,2017-11-13 12:37:29.099-05,2017-11-13 12:41:50.357-05
1890,37,26,42,2017-11-13 12:37:33.594-05,2017-11-13 12:41:51.413-05
1560,20,33,7,2017-11-13 12:37:29.178-05,2017-11-13 12:41:53.615-05
1979,18,19,25,2017-11-13 12:37:35.028-05,2017-11-13 12:41:53.479-05
1776,43,23,9,2017-11-13 12:37:31.43-05,2017-11-13 12:41:29.142-05
1726,16,29,24,2017-11-13 12:37:30.733-05,2017-11-13 12:41:56.013-05
1975,18,21,16,2017-11-13 12:37:35.002-05,2017-11-13 12:41:53.454-05
1856,27,25,37,2017-11-13 12:37:33.204-05,2017-11-13 12:41:56.41-05
1544,12,26,34,2017-11-13 12:37:29.016-05,2017-11-13 12:41:55.922-05
1965,16,21,18,2017-11-13 12:37:34.788-05,2017-11-13 12:41:53.28-05
2004,22,31,42,2017-11-13 12:37:35.354-05,2017-11-13 12:41:50.959-05
1725,16,25,8,2017-11-13 12:37:30.714-05,2017-11-13 12:41:50.464-05
2024,25,30,22,2017-11-13 12:37:35.515-05,2017-11-13 12:41:56.211-05
1592,32,29,20,2017-11-13 12:37:29.534-05,2017-11-13 12:41:22.482-05
259,17,30,4,2017-11-13 12:37:22.858-05,2017-11-13 12:41:50.542-05
656,34,31,29,2017-11-13 12:37:24.501-05,2017-11-13 12:41:56.805-05
1571,24,28,34,2017-11-13 12:37:29.282-05,2017-11-13 12:41:56.171-05
1575,24,33,49,2017-11-13 12:37:29.303-05,2017-11-13 12:41:53.935-05
1727,19,29,7,2017-11-13 12:37:30.766-05,2017-11-13 12:41:53.525-05
2037,25,21,45,2017-11-13 12:37:35.577-05,2017-11-13 12:41:48.102-05
1620,42,41,10,2017-11-13 12:37:29.792-05,2017-11-13 12:41:48.944-05
